codigo_ocorrencia,ocorrencia_pais,ocorrencia_cidade,ocorrencia_uf,ocorrencia_classificacao,ocorrencia_longitude,ocorrencia_latitude,ocorrencia_tipo_categoria
83462,BRASIL,SÃO PAULO,SP,INCIDENTE,-46.65638889,-23.62611111,COLISÃO COM AVE
83461,BRASIL,SALVADOR,BA,INCIDENTE,-38.32250000,-12.90861111,COLISÃO COM AVE
83460,BRASIL,BELO HORIZONTE,MG,INCIDENTE,-43.95055556,-19.85194444,COLISÃO COM AVE
83459,BRASIL,PORTO ALEGRE,RS,INCIDENTE,-51.17111111,-29.99472222,COLISÃO COM AVE
83458,BRASIL,BELÉM,PA,INCIDENTE,-48.47888889,-13.84722222,COLISÃO COM AVE
83457,BRASIL,PORTO ALEGRE,RS,INCIDENTE,-51.17111111,-29.99472222,COLISÃO COM AVE
83456,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,-43.25055556,-22.81000000,COLISÃO COM AVE
83455,BRASIL,RECIFE,PE,INCIDENTE,-34.92277778,,COLISÃO COM FAUNA
83454,BRASIL,GUARULHOS,SP,INCIDENTE,-46.47305556,-23.43555556,COLISÃO COM FAUNA
83453,BRASIL,CAMPINAS,SP,INCIDENTE,-47.13444444,-23.00694444,COLISÃO COM FAUNA
83452,BRASIL,FORTALEZA,CE,INCIDENTE,-38.53222222,-37.75833333,COLISÃO COM FAUNA
83451,BRASIL,GUARULHOS,SP,INCIDENTE,-46.47305556,-23.43555556,EXCURSÃO DE PISTA
83450,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,-43.25055556,-22.81000000,PERDA DE CONTROLE NO SOLO
83449,BRASIL,GUARULHOS,SP,INCIDENTE,-46.47305556,-23.43555556,FOGO/FUMAÇA (SEM IMPACTO)
83448,BRASIL,PETROLINA,PE,INCIDENTE,-40.56361111,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
83447,BRASIL,JAGUARUNA,SC,INCIDENTE,-49.06027778,-28.67527778,FALHA OU MAU FUNCIONAMENTO DO MOTOR
83446,BRASIL,RECIFE,PE,INCIDENTE,-34.92277778,,PERDA DE CONTROLE EM VOO
83445,BRASIL,NAVEGANTES,SC,INCIDENTE,-48.65083333,-26.87861111,INDETERMINADO
83444,BRASIL,NAVEGANTES,SC,INCIDENTE,-48.65083333,-26.87861111,INDETERMINADO
83443,BRASIL,SÃO PAULO,SP,INCIDENTE,-46.65638889,-23.62611111,PERDA DE CONTROLE EM VOO
83442,BRASIL,SÃO LUÍS,MA,INCIDENTE,-44.23611111,-25.86944444,OUTROS
83441,BRASIL,SALVADOR,BA,INCIDENTE,-38.32250000,-12.90861111,COLISÃO COM AVE
83440,BRASIL,SALVADOR,BA,INCIDENTE,-38.32250000,-12.90861111,COLISÃO COM AVE
83439,BRASIL,SALVADOR,BA,INCIDENTE,-38.32250000,-12.90861111,COLISÃO COM AVE
83438,BRASIL,SÃO PAULO,SP,INCIDENTE,-46.65638889,-23.62611111,COLISÃO COM AVE
83437,BRASIL,JAGUARUNA,SC,INCIDENTE,-49.06027778,-28.67527778,COLISÃO COM AVE
83436,BRASIL,BRASÍLIA,DF,INCIDENTE,-47.91861111,-15.87111111,COLISÃO COM AVE
83435,BRASIL,SALVADOR,BA,INCIDENTE,-38.32250000,-12.90861111,COLISÃO COM AVE
83434,BRASIL,PARAUAPEBAS,PA,INCIDENTE,-50.00333333,-61.17777778,COLISÃO COM AVE
83433,BRASIL,GUARULHOS,SP,INCIDENTE,-46.47305556,-23.43555556,COLISÃO COM AVE
83432,BRASIL,CAMPO GRANDE,MS,INCIDENTE,-54.67027778,-20.46944444,COLISÃO COM AVE
83431,BRASIL,GOIÂNIA,GO,INCIDENTE,-49.22111111,-16.63250000,COLISÃO COM AVE
83430,BRASIL,CAMPO GRANDE,MS,INCIDENTE,-54.67027778,-20.46944444,COLISÃO COM AVE
83429,BRASIL,GOIÂNIA,GO,INCIDENTE,-49.22111111,-16.63250000,COLISÃO COM AVE
83428,BRASIL,LONDRINA,PR,INCIDENTE,-51.13666667,-23.33027778,COLISÃO COM AVE
83427,BRASIL,GUARULHOS,SP,INCIDENTE,-46.47305556,-23.43555556,COLISÃO NO SOLO
83426,BRASIL,PORTO ALEGRE,RS,INCIDENTE,-51.17111111,-29.99472222,COLISÃO COM FAUNA
83425,BRASIL,GUARULHOS,SP,INCIDENTE,-46.47305556,-23.43555556,COLISÃO COM FAUNA
83424,BRASIL,SALVADOR,BA,INCIDENTE,-38.32250000,-12.90861111,COLISÃO COM FAUNA
83422,BRASIL,SANTA RITA DO TRIVELATO,MT,ACIDENTE,-55.08111111,-13.86861111,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
83421,BRASIL,PORTO ALEGRE,RS,INCIDENTE,-51.17111111,-29.99472222,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
83420,BRASIL,NAVEGANTES,SC,INCIDENTE,-48.65083333,-26.87861111,COLISÃO COM AVE
83419,BRASIL,PORTO ALEGRE,RS,INCIDENTE,-51.17111111,-29.99472222,COLISÃO COM AVE
83418,BRASIL,RECIFE,PE,INCIDENTE,-34.92277778,,COLISÃO COM AVE
83410,BRASIL,VIAMÃO,RS,ACIDENTE,-50.76972222,-30.25000000,COLISÃO COM AVE
83409,BRASIL,ARACAJU,SE,INCIDENTE,-37.07333333,-10.98527778,COLISÃO COM AVE
83408,BRASIL,RECIFE,PE,INCIDENTE,-34.92277778,,COLISÃO COM AVE
83407,BRASIL,BELÉM,PA,INCIDENTE,-48.47888889,-13.84722222,COLISÃO COM AVE
83406,BRASIL,CAMPO GRANDE,MS,INCIDENTE,-54.67027778,-20.46944444,COLISÃO COM AVE
83405,BRASIL,CAMPO GRANDE,MS,INCIDENTE,-54.67027778,-20.46944444,COLISÃO COM AVE
83404,BRASIL,PALMAS,TO,INCIDENTE,-48.35777778,-10.29000000,EXCURSÃO DE PISTA
83403,BRASIL,PORTO ALEGRE,RS,INCIDENTE,-51.17111111,-29.99472222,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
83402,BRASIL,SALVADOR,BA,INCIDENTE,-38.32250000,-12.90861111,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
83401,BRASIL,MARABÁ,PA,INCIDENTE,-49.13805556,-53.68055556,EXCURSÃO DE PISTA
83400,BRASIL,GOIÂNIA,GO,INCIDENTE,-49.22111111,-16.63250000,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
83399,BRASIL,PORTO ALEGRE,RS,INCIDENTE,-51.17111111,-29.99472222,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
83398,BRASIL,CURITIBA,PR,INCIDENTE,-49.23361111,-25.40333333,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
83397,BRASIL,SINOP,MT,INCIDENTE,-55.58611111,-11.88500000,EXCURSÃO DE PISTA
83396,BRASIL,PORTO ALEGRE,RS,INCIDENTE,-51.17111111,-29.99472222,OPERAÇÕES NO SOLO
83395,BRASIL,BELÉM,PA,INCIDENTE,-48.47888889,-13.84722222,FALHA OU MAU FUNCIONAMENTO DO MOTOR
83394,BRASIL,CHAPECÓ,SC,INCIDENTE,-52.65888889,-27.13388889,FALHA OU MAU FUNCIONAMENTO DO MOTOR
83393,BRASIL,PELOTAS,RS,INCIDENTE,-52.33111111,-31.71611111,COLISÃO COM AVE
83392,BRASIL,CHAPECÓ,SC,INCIDENTE,-52.65888889,-27.13388889,COLISÃO COM AVE
83391,BRASIL,SALVADOR,BA,INCIDENTE,-38.32250000,-12.90861111,COLISÃO COM AVE
83390,BRASIL,PETROLINA,PE,INCIDENTE,-40.56361111,,COLISÃO COM AVE
83389,BRASIL,FLORIANÓPOLIS,SC,INCIDENTE,-48.55250000,-27.67027778,COLISÃO COM AVE
83388,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,-43.16250000,-22.91000000,COLISÃO COM AVE
83387,BRASIL,TERESINA,PI,INCIDENTE,-42.82444444,-50.60555556,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
83386,BRASIL,PORTO ALEGRE,RS,INCIDENTE,-51.17111111,-29.99472222,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
83385,BRASIL,PORTO ALEGRE,RS,INCIDENTE,-51.17111111,-29.99472222,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
83384,BRASIL,CAMPO GRANDE,MS,INCIDENTE,-54.67027778,-20.46944444,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
83383,BRASIL,SANTARÉM,PA,INCIDENTE,-54.78583333,-24.24722222,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
83382,BRASIL,BELÉM,PA,INCIDENTE,-48.47888889,-13.84722222,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
83381,BRASIL,NAVEGANTES,SC,INCIDENTE,-48.65083333,-26.87861111,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
83380,BRASIL,SÃO PAULO,SP,INCIDENTE,-46.65638889,-23.62611111,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
83379,BRASIL,GUARULHOS,SP,INCIDENTE,-46.47305556,-23.43555556,COLISÃO COM AVE
83378,BRASIL,SÃO LUÍS,MA,INCIDENTE,-44.23611111,-25.86944444,FALHA OU MAU FUNCIONAMENTO DO MOTOR
83377,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,-43.25055556,-22.81000000,PERDA DE CONTROLE NO SOLO
83376,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,-43.25055556,-22.81000000,COLISÃO COM AVE
83375,BRASIL,GUARULHOS,SP,INCIDENTE,-46.47305556,-23.43555556,COLISÃO COM AVE
83374,BRASIL,GUARULHOS,SP,INCIDENTE,-46.47305556,-23.43555556,COLISÃO COM AVE
83373,BRASIL,RECIFE,PE,INCIDENTE,-34.92277778,,COLISÃO COM AVE
83372,BRASIL,CAMPINAS,SP,INCIDENTE,-47.13444444,-23.00694444,COLISÃO COM AVE
83371,BRASIL,SÃO JOSÉ DOS PINHAIS,PR,INCIDENTE,-49.17611111,-25.53166667,COLISÃO COM AVE
83370,BRASIL,CAMPINAS,SP,INCIDENTE,-47.13444444,-23.00694444,COLISÃO COM AVE
83369,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,-43.16250000,-22.91000000,COLISÃO COM AVE
83368,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,-43.25055556,-22.81000000,COLISÃO COM AVE
83367,BRASIL,PORTO SEGURO,BA,INCIDENTE,-39.07777778,-16.43805556,COLISÃO COM AVE
83366,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,-43.25055556,-22.81000000,COLISÃO COM AVE
83365,BRASIL,GOIÂNIA,GO,INCIDENTE,-49.22111111,-16.63250000,COLISÃO COM AVE
83364,BRASIL,BRASÍLIA,DF,INCIDENTE,-47.91861111,-15.87111111,COLISÃO COM AVE
83363,BRASIL,GOIÂNIA,GO,INCIDENTE,-49.22111111,-16.63250000,COLISÃO COM AVE
83362,BRASIL,MARINGÁ,PR,INCIDENTE,-52.01777778,-23.47638889,COLISÃO COM AVE
83361,BRASIL,MARINGÁ,PR,INCIDENTE,-52.01222222,-23.47944444,COLISÃO COM AVE
83360,BRASIL,CURITIBA,PR,INCIDENTE,-49.23361111,-25.40333333,COLISÃO COM AVE
83359,BRASIL,JOINVILLE,SC,INCIDENTE,-48.79777778,-26.22305556,COLISÃO COM AVE
83358,BRASIL,GUARULHOS,SP,INCIDENTE,-46.47305556,-23.43555556,COLISÃO COM FAUNA
83357,BRASIL,GUARULHOS,SP,INCIDENTE,-46.47305556,-23.43555556,COLISÃO COM FAUNA
83356,BRASIL,CURITIBA,PR,INCIDENTE,-49.23361111,-25.40333333,COLISÃO COM FAUNA
83355,BRASIL,CURITIBA,PR,INCIDENTE,-49.23361111,-25.40333333,COLISÃO COM AVE
83354,BRASIL,BELÉM,PA,INCIDENTE,-48.47888889,-13.84722222,COLISÃO COM AVE
83353,BRASIL,BELÉM,PA,INCIDENTE,-48.47888889,-13.84722222,COLISÃO COM AVE
83352,BRASIL,CURITIBA,PR,INCIDENTE,-49.23361111,-25.40333333,COLISÃO COM AVE
83351,BRASIL,CURITIBA,PR,INCIDENTE,-49.23361111,-25.40333333,COLISÃO COM AVE
83350,BRASIL,ARACAJU,SE,INCIDENTE,-37.07333333,-10.98527778,COLISÃO COM AVE
83349,BRASIL,MACEIÓ,AL,INCIDENTE,-35.79166667,,COLISÃO COM AVE
83348,BRASIL,NAVEGANTES,SC,INCIDENTE,-48.65083333,-26.87861111,COLISÃO COM AVE
83347,BRASIL,BELÉM,PA,INCIDENTE,-48.47888889,-13.84722222,COLISÃO COM AVE
83346,BRASIL,PORTO ALEGRE,RS,INCIDENTE,-51.17111111,-29.99472222,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
83345,BRASIL,GOIÂNIA,GO,INCIDENTE,-49.22111111,-16.63250000,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
83344,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,-43.25055556,-22.81000000,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
83343,BRASIL,URUGUAIANA,RS,INCIDENTE,-57.03694444,-29.78333333,AERÓDROMO
83342,BRASIL,PETROLINA,PE,INCIDENTE,-40.56361111,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
83341,BRASIL,CASCAVEL,PR,INCIDENTE,-53.50194444,-25.00222222,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
83340,BRASIL,SÃO PAULO,SP,INCIDENTE,-46.65638889,-23.62611111,EXCURSÃO DE PISTA
83339,BRASIL,NATAL,RN,INCIDENTE,-35.36638889,-57.68888889,COLISÃO COM AVE
83338,BRASIL,GOIÂNIA,GO,INCIDENTE,-49.22111111,-16.63250000,COLISÃO COM AVE
83337,BRASIL,FOZ DO IGUAÇU,PR,INCIDENTE,-54.48500000,-25.60027778,COLISÃO COM AVE
83336,BRASIL,SÃO PAULO,SP,INCIDENTE,-46.65638889,-23.62611111,COLISÃO COM AVE
83334,BRASIL,VÁRZEA GRANDE,MT,INCIDENTE,-56.11750000,-15.65000000,COLISÃO COM AVE
83332,BRASIL,GUARULHOS,SP,INCIDENTE,-46.47305556,-23.43555556,COLISÃO COM AVE
83331,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,-43.25055556,-22.81000000,COLISÃO COM AVE
83330,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,-43.25055556,-22.81000000,COLISÃO COM AVE
83329,BRASIL,AMERICANA,SP,INCIDENTE,-47.26805556,-22.75527778,COLISÃO COM AVE
83328,BRASIL,QUIRINÓPOLIS,GO,INCIDENTE GRAVE,-50.55444444,-18.64500000,COLISÃO COM AVE
83327,BRASIL,GUARULHOS,SP,INCIDENTE,-46.47305556,-23.43555556,COLISÃO COM AVE
83326,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,-43.25055556,-22.81000000,COLISÃO COM AVE
83325,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,-43.16250000,-22.91000000,COLISÃO COM AVE
83324,BRASIL,PORTO SEGURO,BA,ACIDENTE,-39.16416667,-16.80444444,COLISÃO COM AVE
83323,BRASIL,CAMPINAS,SP,INCIDENTE,-47.13722222,-23.01000000,COLISÃO COM AVE
83322,BRASIL,PORTO VELHO,RO,INCIDENTE,-63.90277778,,COLISÃO COM AVE
83321,BRASIL,SÃO PAULO,SP,INCIDENTE,-46.65638889,-23.62611111,COLISÃO COM AVE
83319,BRASIL,PEIXOTO DE AZEVEDO,MT,ACIDENTE,-53.93416667,-10.06250000,COLISÃO COM AVE
83318,BRASIL,MANAUS,AM,INCIDENTE,-60.05055556,-30.41111111,COLISÃO COM AVE
83317,BRASIL,SÃO JOSÉ DO RIO PRETO,SP,INCIDENTE,-49.40694444,-20.81722222,COLISÃO COM AVE
83316,BRASIL,SÃO LUÍS,MA,INCIDENTE,-44.23611111,-25.86944444,COLISÃO COM AVE
83315,BRASIL,NAVEGANTES,SC,INCIDENTE,-48.65083333,-26.87861111,COLISÃO COM AVE
83314,BRASIL,VITÓRIA,ES,INCIDENTE,-40.28638889,-20.25805556,COLISÃO COM AVE
83313,BRASIL,PORTO SEGURO,BA,INCIDENTE,-39.07777778,-16.43805556,COLISÃO COM AVE
83312,BRASIL,CAMPINAS,SP,INCIDENTE,-47.13444444,-23.00694444,COLISÃO COM AVE
83311,BRASIL,MACEIÓ,AL,INCIDENTE,-35.79166667,,COLISÃO COM AVE
83310,BRASIL,PORTO ALEGRE,RS,INCIDENTE,-51.17111111,-29.99472222,COLISÃO COM AVE
83309,BRASIL,MACAPÁ,AP,INCIDENTE,-51.07222222,,COLISÃO COM AVE
83308,BRASIL,CAMPINAS,SP,INCIDENTE,-47.13444444,-23.00694444,COLISÃO COM AVE
83304,BRASIL,ALTO ALEGRE,RR,INCIDENTE,-63.64694444,,COLISÃO COM AVE
83303,BRASIL,SÃO GABRIEL DO OESTE,MS,INCIDENTE GRAVE,-54.41166667,-18.71277778,COLISÃO COM AVE
83302,BRASIL,RIBEIRÃO PRETO,SP,INCIDENTE,-47.77666667,-21.13638889,COLISÃO COM AVE
83301,BRASIL,SALVADOR,BA,INCIDENTE,-38.32250000,-12.90861111,COLISÃO COM AVE
83300,BRASIL,GOIÂNIA,GO,INCIDENTE,-49.22111111,-16.63250000,COLISÃO COM AVE
83299,BRASIL,SÃO PAULO,SP,INCIDENTE,-46.65638889,-23.62611111,COLISÃO COM AVE
83298,BRASIL,VÁRZEA GRANDE,MT,INCIDENTE,-56.11750000,-15.65000000,COLISÃO COM AVE
83297,BRASIL,FLORIANÓPOLIS,SC,INCIDENTE,-48.55250000,-27.67027778,COLISÃO COM AVE
83296,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,-43.25055556,-22.81000000,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
83295,BRASIL,CAMPINAS,SP,INCIDENTE,-47.13444444,-23.00694444,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
83294,BRASIL,MANAUS,AM,INCIDENTE,-60.05055556,-30.41111111,OPERAÇÃO A BAIXA ALTITUDE
83293,BRASIL,CAMPINAS,SP,INCIDENTE,-47.13444444,-23.00694444,PERDA DE CONTROLE EM VOO
83292,BRASIL,CAMPINAS,SP,INCIDENTE,-47.13444444,-23.00694444,COLISÃO COM FAUNA
83291,BRASIL,MACAÉ,RJ,INCIDENTE,-40.44277778,-22.37055556,COLISÃO COM FAUNA
83290,BRASIL,RIBEIRÃO PRETO,SP,INCIDENTE,-47.77666667,-21.13638889,COLISÃO COM FAUNA
83289,BRASIL,SALVADOR,BA,INCIDENTE,-38.32250000,-12.90861111,COLISÃO COM FAUNA
83288,BRASIL,VÁRZEA GRANDE,MT,INCIDENTE,-56.11750000,-15.65000000,FALHA OU MAU FUNCIONAMENTO DO MOTOR
83286,BRASIL,TEODORO SAMPAIO,SP,INCIDENTE,-52.18222222,-22.14000000,COLISÃO COM AVE
83285,BRASIL,PORTO ALEGRE,RS,INCIDENTE,-51.17111111,-29.99472222,COLISÃO COM AVE
83284,BRASIL,PORTO SEGURO,BA,INCIDENTE,-39.07777778,-16.43805556,COLISÃO COM AVE
83283,BRASIL,CAMPO GRANDE,MS,INCIDENTE,-54.67027778,-20.46944444,COLISÃO COM AVE
83282,BRASIL,GOIÂNIA,GO,INCIDENTE,-49.22111111,-16.63250000,COLISÃO COM AVE
83281,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,-43.25055556,-22.81000000,COLISÃO COM AVE
83280,BRASIL,CURITIBA,PR,INCIDENTE,-49.23361111,-25.40333333,COLISÃO COM AVE
83279,BRASIL,PETROLINA,PE,INCIDENTE,-40.56361111,,COLISÃO COM AVE
83278,BRASIL,PORTO ALEGRE,RS,INCIDENTE,-51.17111111,-29.99472222,COLISÃO COM AVE
83277,BRASIL,IMPERATRIZ,MA,INCIDENTE,-47.45833333,-55.30555556,COLISÃO COM AVE
83276,BRASIL,ALEGRETE,RS,INCIDENTE,-55.89333333,-29.81250000,COLISÃO COM AVE
83275,BRASIL,BRASÍLIA,DF,INCIDENTE,-47.91861111,-15.87111111,COLISÃO COM AVE
83274,BRASIL,BRASÍLIA,DF,INCIDENTE,-47.91861111,-15.87111111,COLISÃO COM AVE
83273,BRASIL,RIBEIRÃO PRETO,SP,INCIDENTE,-47.77666667,-21.13638889,COLISÃO COM AVE
83272,BRASIL,VÁRZEA GRANDE,MT,INCIDENTE,-56.11750000,-15.65000000,COLISÃO COM AVE
83271,BRASIL,CURITIBA,PR,INCIDENTE,-49.23361111,-25.40333333,COLISÃO COM AVE
83269,BRASIL,NAVEGANTES,SC,INCIDENTE,-48.65083333,-26.87861111,COLISÃO COM AVE
83267,BRASIL,CAMPINAS,SP,INCIDENTE,-47.13444444,-23.00694444,COLISÃO COM AVE
83266,BRASIL,BOA VISTA,RR,INCIDENTE,-60.69222222,,COLISÃO COM AVE
83265,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,-43.25055556,-22.81000000,COLISÃO COM AVE
83264,BRASIL,RECIFE,PE,INCIDENTE,-34.92277778,,COLISÃO COM AVE
83263,BRASIL,MACAPÁ,AP,INCIDENTE,-51.07222222,,COLISÃO COM AVE
83262,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,-43.16250000,-22.91000000,COLISÃO COM AVE
83261,BRASIL,PORTO ALEGRE,RS,INCIDENTE,-51.17111111,-29.99472222,COLISÃO COM AVE
83260,BRASIL,AREALVA,SP,INCIDENTE,-49.06833333,-22.15777778,COLISÃO COM AVE
83259,BRASIL,ILHÉUS,BA,INCIDENTE,-39.03333333,-14.81500000,COLISÃO COM AVE
83258,BRASIL,LONDRINA,PR,INCIDENTE,-51.13666667,-23.33027778,COLISÃO COM AVE
83257,BRASIL,CAMPINAS,SP,INCIDENTE,-47.13444444,-23.00694444,COLISÃO COM AVE
83256,BRASIL,CONFINS,MG,INCIDENTE,-43.97194444,-19.62444444,COLISÃO COM AVE
83255,BRASIL,PELOTAS,RS,INCIDENTE,-52.33111111,-31.71611111,COLISÃO COM AVE
83254,BRASIL,SÃO JOSÉ DOS PINHAIS,PR,INCIDENTE,-49.17611111,-25.53166667,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
83253,BRASIL,FLORIANÓPOLIS,SC,INCIDENTE,-48.55250000,-27.67027778,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
83252,BRASIL,PORTO ALEGRE,RS,INCIDENTE,-51.17111111,-29.99472222,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
83251,BRASIL,SOROCABA,SP,INCIDENTE,-47.49000000,-23.47777778,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
83250,BRASIL,SÃO PAULO,SP,INCIDENTE,-46.63750000,-23.50916667,FOGO/FUMAÇA (SEM IMPACTO) | FOGO EM VOO
83249,BRASIL,GUARULHOS,SP,INCIDENTE,-46.47305556,-23.43555556,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
83248,BRASIL,CORRENTINA,BA,ACIDENTE,-46.15166667,-13.67722222,FALHA OU MAU FUNCIONAMENTO DO MOTOR
83247,BRASIL,FLORIANÓPOLIS,SC,INCIDENTE,-48.55250000,-27.67027778,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
83246,BRASIL,BOA VISTA,RR,INCIDENTE,-60.69222222,,FALHA OU MAU FUNCIONAMENTO DO MOTOR
83245,BRASIL,BONÓPOLIS,GO,INCIDENTE,-49.63472222,-13.43250000,OPERAÇÕES NO SOLO
83244,BRASIL,JUNDIAÍ,SP,INCIDENTE,-46.94361111,-23.18166667,COLISÃO COM AVE
83243,BRASIL,NAVEGANTES,SC,INCIDENTE,-48.65083333,-26.87861111,COLISÃO COM AVE
83242,BRASIL,GUARULHOS,SP,INCIDENTE,-46.47305556,-23.43555556,COLISÃO COM AVE
83241,BRASIL,RECIFE,PE,INCIDENTE,-34.92277778,,COLISÃO COM AVE
83240,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,-43.25055556,-22.81000000,COLISÃO COM AVE
83239,BRASIL,RECIFE,PE,INCIDENTE,-34.92277778,,COLISÃO COM AVE
83237,BRASIL,ARACAJU,SE,INCIDENTE,-37.07333333,-10.98527778,COLISÃO COM AVE
83236,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,-43.25055556,-22.81000000,COLISÃO COM AVE
83234,BRASIL,UBERLÂNDIA,MG,INCIDENTE GRAVE,-48.22527778,-18.88361111,COLISÃO COM AVE
83233,BRASIL,SÃO PAULO,SP,INCIDENTE,-46.65638889,-23.62611111,COLISÃO COM AVE
83232,BRASIL,SÃO PAULO,SP,INCIDENTE,-46.53444444,-23.10555556,COLISÃO COM AVE
83231,BRASIL,PORTO ALEGRE,RS,INCIDENTE,-51.17111111,-29.99472222,COLISÃO COM AVE
83228,BRASIL,RECIFE,PE,INCIDENTE,-34.92277778,,COLISÃO COM AVE
83227,BRASIL,RIBEIRÃO PRETO,SP,INCIDENTE,-47.77666667,-21.13638889,COLISÃO COM AVE
83226,BRASIL,GUARULHOS,SP,INCIDENTE,-46.47305556,-23.43555556,COLISÃO COM AVE
83224,BRASIL,MACEIÓ,AL,INCIDENTE,-35.79166667,,COLISÃO COM AVE
83223,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,-43.25055556,-22.81000000,COLISÃO COM AVE
83222,BRASIL,GUARULHOS,SP,INCIDENTE,-46.47305556,-23.43555556,COLISÃO COM AVE
83221,BRASIL,BARREIRAS,BA,INCIDENTE GRAVE,-46.08472222,-11.93666667,COLISÃO COM AVE
83220,BRASIL,VILA BELA DA SANTÍSSIMA TRINDADE,MT,ACIDENTE,-60.17333333,-15.28027778,COLISÃO COM AVE
83219,BRASIL,ITAPEVA,MG,ACIDENTE,-46.22583333,-22.78166667,COLISÃO COM AVE
83218,BRASIL,GOIÂNIA,GO,INCIDENTE GRAVE,-49.21194444,-16.63527778,COLISÃO COM AVE
83217,BRASIL,RIO GRANDE DA SERRA,SP,ACIDENTE,-46.37416667,-23.71083333,COLISÃO COM AVE
83216,BRASIL,PELOTAS,RS,INCIDENTE,-52.33111111,-31.71611111,COLISÃO COM AVE
83215,BRASIL,GUARULHOS,SP,INCIDENTE,-46.47305556,-23.43555556,COLISÃO COM FAUNA
83214,BRASIL,PORTO ALEGRE,RS,INCIDENTE,-51.17111111,-29.99472222,COLISÃO COM AVE
83213,BRASIL,CAXIAS DO SUL,RS,INCIDENTE,-51.18666667,-29.19805556,COLISÃO COM AVE
83212,BRASIL,FORTALEZA,CE,INCIDENTE,-38.53222222,-37.75833333,COLISÃO COM AVE
83211,BRASIL,BAYEUX,PB,INCIDENTE,-34.95027778,-71.48333333,COLISÃO COM AVE
83210,BRASIL,FOZ DO IGUAÇU,PR,INCIDENTE,-54.48500000,-25.60027778,COLISÃO COM AVE
83209,BRASIL,MACAPÁ,AP,INCIDENTE,-51.07222222,,COLISÃO COM AVE
83208,BRASIL,MOSSORÓ,RN,INCIDENTE,-37.36166667,-51.95833333,COLISÃO COM AVE
83207,BRASIL,NAVEGANTES,SC,INCIDENTE,-48.65083333,-26.87861111,COLISÃO COM AVE
83206,BRASIL,FOZ DO IGUAÇU,PR,INCIDENTE,-54.48500000,-25.60027778,COLISÃO COM AVE
