codigo_ocorrencia,ocorrencia_pais,ocorrencia_cidade,ocorrencia_uf,ocorrencia_classificacao,ocorrencia_longitude,ocorrencia_latitude,ocorrencia_tipo_categoria
86873,BRASIL,SALVADOR,BA,INCIDENTE,-383225,-1290861111111,CONTATO ANORMAL COM A PISTA |
86872,BRASIL,CURITIBA,PR,INCIDENTE,-4917611111111,-2553166666666,EXCURSÃO DE PISTA
86871,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,-4325055555555,-22.81,PERDA DE CONTROLE NO SOLO
86870,BRASIL,SALVADOR,BA,INCIDENTE,-383225,-1290861111111,COLISÃO COM AVE
86869,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,-4325055555555,-22.81,COLISÃO COM AVE
86868,BRASIL,RECIFE,PE,INCIDENTE,-3492277777777,-8126388888888,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86867,BRASIL,FORTALEZA,CE,INCIDENTE,-3853222222222,-3775833333333,FALHA OU MAU FUNCIONAMENTO DO MOTOR
86866,BRASIL,PONTA GROSSA,PR,ACIDENTE,-5014388888888,-2518444444444,COLISÃO COM AVE
86865,BRASIL,SÃO PAULO,SP,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86863,BRASIL,PANORAMA,SP,INCIDENTE GRAVE,-5181805555555,-2140277777777,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86862,BRASIL,CONFINS,MG,INCIDENTE,-4397194444444,-1962444444444,FALHA OU MAU FUNCIONAMENTO DO MOTOR
86861,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,-4325055555555,-22.81,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86860,BRASIL,GUARULHOS,SP,INCIDENTE,-4647305555555,-2343555555555,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86859,BRASIL,BRASÍLIA,DF,INCIDENTE,-4791861111111,-1587111111111,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86858,BRASIL,SÃO PAULO,SP,INCIDENTE,-4647305555555,-2343555555555,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86857,BRASIL,PORTO ALEGRE,RS,INCIDENTE,-5117111111111,-2999472222222,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86856,BRASIL,MACAÉ,RJ,INCIDENTE,-4176388888888,-2234277777777,FALHA OU MAU FUNCIONAMENTO DO MOTOR
86855,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,-4325055555555,-22.81,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86854,BRASIL,VITÓRIA,ES,INCIDENTE,-4028638888888,-2025805555555,INDETERMINADO
86853,BRASIL,PIMENTEIRAS DO OESTE,RO,INCIDENTE,-6123388902777,-1345944444444,FALHA OU MAU FUNCIONAMENTO DO MOTOR
86852,BRASIL,CAMPINAS,SP,INCIDENTE,-4713444444444,-2300694444444,COLISÃO COM AVE
86851,BRASIL,SÃO PAULO,SP,INCIDENTE,-4665638888888,-2362611111111,FALHA OU MAU FUNCIONAMENTO DO MOTOR
86849,BRASIL,SANTO ÂNGELO,RS,INCIDENTE,-5416833333333,-2828166666666,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86848,BRASIL,SÃO PAULO,SP,INCIDENTE,-4665638888888,-2362611111111,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86847,BRASIL,GUARULHOS,SP,INCIDENTE,-4647305555555,-2343555555555,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86846,BRASIL,CONFINS,MG,INCIDENTE,-4397194444444,-1962444444444,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86845,BRASIL,UBERLÂNDIA,MG,INCIDENTE,-4822527777777,-1888361111111,COLISÃO COM AVE
86844,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,-4325055555555,-22.81,COLISÃO COM AVE
86843,BRASIL,PONTES GESTAL,SP,ACIDENTE,-4977083333333,-2010333333333,OPERAÇÕES NO SOLO
86842,BRASIL,FOZ DO IGUAÇU,PR,INCIDENTE,-54485,-2560027777777,COLISÃO COM AVE
86840,BRASIL,FORTALEZA,CE,INCIDENTE,-3853222222222,-3775833333333,FALHA OU MAU FUNCIONAMENTO DO MOTOR
86839,BRASIL,SÃO PAULO,SP,INCIDENTE,-466375,-2350916666666,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86838,BRASIL,CAMPINAS,SP,INCIDENTE,-4713444444444,-2300694444444,CORTANTE DE VENTO / TEMPESTADE
86837,BRASIL,MARÍLIA,SP,INCIDENTE,-4992638888888,-2219694444444,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86835,BRASIL,CAMPINAS,SP,INCIDENTE,-4713444444444,-2300694444444,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86834,BRASIL,CONFINS,MG,INCIDENTE,-4397194444444,-1962444444444,CORTANTE DE VENTO / TEMPESTADE
86833,BRASIL,CONFINS,MG,INCIDENTE,-4397194444444,-1962444444444,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86832,BRASIL,CURITIBA,PR,INCIDENTE,-4917611111111,-2553166666666,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
86831,BRASIL,GOIÂNIA,GO,INCIDENTE GRAVE,-4934944444444,-1662555555555,OPERAÇÕES NO SOLO
86830,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,-43.37,-229875,OUTROS
86829,BRASIL,CAMPOS DOS GOYTACAZES,RJ,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86828,BRASIL,BRASÍLIA,DF,INCIDENTE,-4791861111111,-1587111111111,COLISÃO COM AVE
86827,BRASIL,CUIABÁ,MT,INCIDENTE,-561175,-15.65,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86826,BRASIL,MACAÉ,RJ,INCIDENTE,-4176388888888,-2234277777777,MANOBRA ABRUPTA
86824,BRASIL,RAUL SOARES,MG,INCIDENTE GRAVE,-4233638888888,-1991333333333,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86823,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,-43.37,-229875,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86822,BRASIL,VITÓRIA,ES,INCIDENTE,-4028638888888,-2025805555555,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86745,BRASIL,BRASÍLIA,DF,INCIDENTE,-4799583333333,-1601055555555,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86744,BRASIL,CURITIBA,PR,INCIDENTE,,,COLISÃO COM AVE
86743,BRASIL,RIACHÃO DAS NEVES,BA,INCIDENTE GRAVE,-4501583333333,-1160722222222,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86742,BRASIL,SALVADOR,BA,INCIDENTE,-383225,-1290861111111,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86740,BRASIL,CAMPINAS,SP,INCIDENTE,-4713444444444,-2300694444444,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86739,BRASIL,SINOP,MT,INCIDENTE,-5558611111111,-11885,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86738,BRASIL,JOINVILLE,SC,INCIDENTE,-4879777777777,-2622305555555,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86737,BRASIL,BELÉM,PA,INCIDENTE,-4847888888888,-1384722222222,FALHA OU MAU FUNCIONAMENTO DO MOTOR
86736,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,-4325055555555,-22.81,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86735,BRASIL,NAVEGANTES,SC,INCIDENTE,-4865083333333,-2687861111111,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86734,BRASIL,BRASÍLIA,DF,INCIDENTE,-4791861111111,-1587111111111,COLISÃO COM OBSTÁCULO DURANTE A DECOLAGEM E POUSO
86733,BRASIL,GUARULHOS,SP,INCIDENTE,-4397194444444,-1962444444444,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86732,BRASIL,CONFINS,MG,INCIDENTE,-4397194444444,-1962444444444,FALHA OU MAU FUNCIONAMENTO DO MOTOR
86730,BRASIL,BRASÍLIA,DF,INCIDENTE,-4791861111111,-1587111111111,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86729,BRASIL,RECIFE,PE,INCIDENTE,-3492277777777,-8126388888888,FALHA OU MAU FUNCIONAMENTO DO MOTOR
86728,BRASIL,PORTO SEGURO,BA,INCIDENTE,-3907777777777,-1643805555555,FALHA OU MAU FUNCIONAMENTO DO MOTOR
86727,BRASIL,GUARULHOS,SP,INCIDENTE,-4647305555555,-2343555555555,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86725,BRASIL,SÃO GONÇALO DO AMARANTE,RN,INCIDENTE,-3536638888888,-5768888888888,FALHA OU MAU FUNCIONAMENTO DO MOTOR
86724,BRASIL,CAMPINAS,SP,INCIDENTE,-4713444444444,-2300694444444,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86723,BRASIL,SANTO ÂNGELO,RS,INCIDENTE,-5416833333333,-2828166666666,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86721,BRASIL,SÃO PAULO,SP,INCIDENTE,-4665638888888,-2362611111111,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86720,BRASIL,GUARULHOS,SP,INCIDENTE,-4647305555555,-2343555555555,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86719,BRASIL,SÃO PAULO,SP,INCIDENTE,-4665638888888,-2362611111111,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86718,BRASIL,SALVADOR,BA,INCIDENTE,-383225,-1290861111111,COLISÃO COM AVE
86717,BRASIL,PASSO FUNDO,RS,INCIDENTE,-5232833333333,-2824416666666,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86716,BRASIL,SÃO PAULO,SP,INCIDENTE,-4665638888888,-2362611111111,CORTANTE DE VENTO / TEMPESTADE
86715,BRASIL,UBERLÂNDIA,MG,INCIDENTE,-4822527777777,-1888361111111,CORTANTE DE VENTO / TEMPESTADE
86714,BRASIL,CAMPINAS,SP,INCIDENTE,-4713444444444,-2300694444444,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86713,BRASIL,SÃO PAULO,SP,INCIDENTE,-4665638888888,-2362611111111,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86712,BRASIL,SÃO PAULO,SP,INCIDENTE,-4665638888888,-2362611111111,CONTATO ANORMAL COM A PISTA |
86711,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,-4325055555555,-22.81,CONTATO ANORMAL COM A PISTA |
86710,BRASIL,UBERLÂNDIA,MG,INCIDENTE,-4822527777777,-1888361111111,COLISÃO COM AVE
86709,BRASIL,BRASÍLIA,DF,INCIDENTE,-4791861111111,-1587111111111,COLISÃO COM AVE
86708,BRASIL,BALSAS,MA,ACIDENTE,-4606388888888,-7930555555555,COLISÃO COM AVE
86707,BRASIL,MANAUS,AM,INCIDENTE,-6002111111111,-3072777777777,COLISÃO COM AVE
86706,BRASIL,LUÍS EDUARDO MAGALHÃES,BA,ACIDENTE,-4577222222222,-12125,COLISÃO COM AVE
86705,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,-4325055555555,-22.81,COLISÃO COM AVE
86704,BRASIL,FORTALEZA,CE,INCIDENTE,-3853222222222,-3775833333333,COLISÃO COM AVE
86703,BRASIL,CAMPINAS,SP,INCIDENTE,-4713444444444,-2300694444444,COLISÃO COM AVE
86702,BRASIL,SALVADOR,BA,INCIDENTE,,,COLISÃO COM AVE
86700,BRASIL,GUARULHOS,SP,INCIDENTE,-4647305555555,-2343555555555,COLISÃO COM AVE
86699,BRASIL,GUARULHOS,SP,INCIDENTE,-4647305555555,-2343555555555,COLISÃO COM AVE
86698,BRASIL,CONFINS,MG,INCIDENTE,-4397194444444,-1962444444444,COLISÃO COM AVE
86696,BRASIL,MOGI DAS CRUZES,SP,INCIDENTE,,,INDETERMINADO
86692,BRASIL,BERTIOGA,SP,INCIDENTE,-4609583333333,-23825,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86690,BRASIL,PERUÍBE,SP,ACIDENTE,46902777777778,-2425333333333,EXCURSÃO DE PISTA
86688,BRASIL,NOVA ANDRADINA,MS,ACIDENTE,-533825,-2217944444444,PERDA DE CONTROLE NO SOLO
86687,BRASIL,PONTA GROSSA,PR,ACIDENTE,-5014388888888,-2518444444444,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86686,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,-43.37,-229875,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86683,BRASIL,SALGUEIRO,PE,INCIDENTE GRAVE,,,FALHA OU MAU FUNCIONAMENTO DO MOTOR
86682,BRASIL,BRASÍLIA,DF,INCIDENTE,-4801527777777,-1576194444444,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86680,BRASIL,BOA VISTA,RR,INCIDENTE,-6084916666666,27013888888889,CONTATO ANORMAL COM A PISTA |
86678,BRASIL,MACAÉ,RJ,INCIDENTE,-4176388888888,-2234277777777,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86677,BRASIL,CAMPOS DOS GOYTACAZES,RJ,INCIDENTE,-4106861111111,-2203055555555,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86676,BRASIL,ARAGUATINS,TO,ACIDENTE,-4811416666666,-5685833333333,COLISÃO COM AVE
86675,BRASIL,GOIÂNIA,GO,INCIDENTE,-4934944444444,-1662555555555,FALHA OU MAU FUNCIONAMENTO DO MOTOR
86672,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,-43.37,-229875,PERDA DE CONTROLE EM VOO
86671,BRASIL,CURITIBA,PR,INCIDENTE GRAVE,-4923361111111,-2540333333333,PERDA DE CONTROLE EM VOO
86670,BRASIL,BELÉM,PA,INCIDENTE,-4847888888888,-1384722222222,CONTATO ANORMAL COM A PISTA |
86669,BRASIL,FLORIANÓPOLIS,SC,INCIDENTE,-485525,-2767027777777,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86668,BRASIL,MARICÁ,RJ,INCIDENTE,-4282888888888,-2291805555555,FALHA OU MAU FUNCIONAMENTO DO MOTOR
86667,BRASIL,CONFINS,MG,INCIDENTE,-4397194444444,-1962444444444,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86665,BRASIL,RECIFE,PE,INCIDENTE,-3492277777777,-8126388888888,EXCURSÃO DE PISTA
86663,BRASIL,QUADRA,SP,ACIDENTE,-4802986666666,-2331465,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86662,BRASIL,VITÓRIA,ES,INCIDENTE,-4028638888888,-2025805555555,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86661,BRASIL,SALVADOR,BA,INCIDENTE,-383225,-1290861111111,COLISÃO COM AVE
86660,BRASIL,MACAPÁ,AP,INCIDENTE,-5107222222222,505555555555,EXCURSÃO DE PISTA
86659,BRASIL,CUIABÁ,MT,INCIDENTE,-561175,-15.65,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86658,BRASIL,BELÉM,PA,INCIDENTE,-4847888888888,-1384722222222,COLISÃO NO SOLO
86657,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,-4325055555555,-22.81,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86656,BRASIL,CURITIBA,PR,INCIDENTE,-4923361111111,-2540333333333,EXCURSÃO DE PISTA
86655,BRASIL,TEFÉ,AM,INCIDENTE,-6472527777777,-3380277777777,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86654,BRASIL,SÃO PAULO,SP,INCIDENTE,-4665638888888,-2362611111111,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86653,BRASIL,GUARULHOS,SP,INCIDENTE,-4647305555555,-2343555555555,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86652,BRASIL,CAMPINAS,SP,INCIDENTE,-4713444444444,-2300694444444,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86651,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,-4325055555555,-22.81,COLISÃO COM AVE
86650,BRASIL,GOIÂNIA,GO,INCIDENTE,-4934944444444,-1662555555555,INDETERMINADO
86649,BRASIL,GUARULHOS,SP,INCIDENTE,-4647305555555,-2343555555555,COLISÃO COM AVE
86648,BRASIL,RIBEIRÃO PRETO,SP,INCIDENTE,-4777666666666,-2113638888888,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86647,BRASIL,FORTALEZA,CE,INCIDENTE,-3853222222222,-3775833333333,CONTATO ANORMAL COM A PISTA |
86646,BRASIL,GUARULHOS,SP,INCIDENTE,-4647305555555,-2343555555555,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86645,BRASIL,GUARULHOS,SP,INCIDENTE,-4647305555555,-2343555555555,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86644,BRASIL,CURITIBA,PR,INCIDENTE,-4917611111111,-2553166666666,OPERAÇÕES NO SOLO
86643,BRASIL,SÃO PAULO,SP,INCIDENTE,-4665638888888,-2362611111111,EXCURSÃO DE PISTA
86642,BRASIL,GUARULHOS,SP,INCIDENTE,-4647305555555,-2343555555555,COLISÃO COM AVE
86641,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,-4325055555555,-22.81,COLISÃO COM AVE
86640,BRASIL,UBERLÂNDIA,MG,INCIDENTE,-4822527777777,-1888361111111,CONTATO ANORMAL COM A PISTA |
86639,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,-43.37,-229875,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86638,BRASIL,PARÁ DE MINAS,MG,INCIDENTE,-4460083333333,-198425,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86637,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,-43.37,-229875,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86636,BRASIL,MANGARATIBA,RJ,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86635,BRASIL,CARUARU,PE,INCIDENTE,-3601083333333,-8284444444444,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86634,BRASIL,SALVADOR,BA,INCIDENTE,-383225,-1290861111111,CONTATO ANORMAL COM A PISTA |
86633,BRASIL,RECIFE,PE,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86632,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,-4325055555555,-22.81,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86631,BRASIL,GUARULHOS,SP,INCIDENTE,-4647305555555,-2343555555555,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86630,BRASIL,BRASÍLIA,DF,INCIDENTE,-4791861111111,-1587111111111,FALHA OU MAU FUNCIONAMENTO DO MOTOR
86629,BRASIL,CAMPOS DOS GOYTACAZES,RJ,INCIDENTE,-4130777777777,-2170111111111,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86628,BRASIL,BRASÍLIA,DF,INCIDENTE,-4791861111111,-1587111111111,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86627,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86626,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,-43.37,-229875,OUTROS
86625,BRASIL,CURITIBA,PR,INCIDENTE,-4923361111111,-2540333333333,FALHA OU MAU FUNCIONAMENTO DO MOTOR
86624,BRASIL,NAVEGANTES,SC,INCIDENTE,-4865083333333,-2687861111111,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86623,BRASIL,CONFINS,MG,INCIDENTE,-4397194444444,-1962444444444,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86622,BRASIL,GUARULHOS,SP,INCIDENTE,-4647305555555,-2343555555555,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86621,BRASIL,CONFINS,MG,INCIDENTE,-4397194444444,-1962444444444,SEGURANÇA NA CABINE
86620,BRASIL,GUARULHOS,SP,INCIDENTE,-4647305555555,-2343555555555,FALHA OU MAU FUNCIONAMENTO DO MOTOR
86619,BRASIL,BELO HORIZONTE,MG,INCIDENTE,-4397194444444,-1962444444444,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86618,BRASIL,CONFINS,MG,INCIDENTE,-4397194444444,-1962444444444,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86617,BRASIL,BRASÍLIA,DF,INCIDENTE,-4791861111111,-1587111111111,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86616,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,-4325055555555,-22.81,COLISÃO COM AVE
86615,BRASIL,DUQUE DE CAXIAS,RJ,INCIDENTE,-4324777777777,-2270638888888,COLISÃO COM AVE
86614,BRASIL,CURITIBA,PR,INCIDENTE,-4923361111111,-2540333333333,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86613,BRASIL,MARICÁ,RJ,INCIDENTE,-4261694444444,-2406916666666,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86611,BRASIL,SALVADOR,BA,INCIDENTE,-383225,-1290861111111,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86610,BRASIL,CAMPINAS,SP,INCIDENTE,-4713444444444,-2300694444444,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86609,BRASIL,GUARULHOS,SP,INCIDENTE,-4665638888888,-2362611111111,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86608,BRASIL,BRASÍLIA,DF,INCIDENTE,-4791861111111,-1587111111111,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86605,BRASIL,ALTO ALEGRE,RR,INCIDENTE,-6364638888888,28352779166667,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86604,BRASIL,CANTÁ,RR,INCIDENTE,-6059583333333,27872222222222,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86603,BRASIL,GUARULHOS,SP,INCIDENTE,-4647305555555,-2343555555555,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86602,BRASIL,CONFINS,MG,INCIDENTE,-4397194444444,-1962444444444,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86601,BRASIL,BONITO,PA,ACIDENTE,-4723361111111,-1323055555555,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86600,BRASIL,GUARULHOS,SP,INCIDENTE,-4647305555555,-2343555555555,COLISÃO COM AVE
86599,BRASIL,CURITIBA,PR,INCIDENTE,-4917611111111,-2553166666666,OPERAÇÃO A BAIXA ALTITUDE
86598,BRASIL,GUARULHOS,SP,INCIDENTE,-4647305555555,-2343555555555,EXCURSÃO DE PISTA
86597,BRASIL,GUARULHOS,SP,INCIDENTE,-4647305555555,-2343555555555,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86595,BRASIL,AMAJARI,RR,INCIDENTE,-6398694444444,37638888888889,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86594,BRASIL,SALVADOR,BA,INCIDENTE,-383225,-1290861111111,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86593,BRASIL,CAMPO GRANDE,MS,INCIDENTE GRAVE,-5448333333333,-2048611111111,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86592,BRASIL,GURUPI,TO,INCIDENTE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86591,BRASIL,PORTO ALEGRE,RS,INCIDENTE,-5117111111111,-2999472222222,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86590,BRASIL,GUARULHOS,SP,INCIDENTE,-4647305555555,-2343555555555,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86589,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,-4325055555555,-22.81,CONTATO ANORMAL COM A PISTA |
86588,BRASIL,MANAUS,AM,INCIDENTE,-6002111111111,-3072777777777,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86587,BRASIL,MARICÁ,RJ,INCIDENTE,-4282888888888,-2291805555555,OUTROS
86586,BRASIL,VITÓRIA,ES,INCIDENTE,-4028638888888,-2025805555555,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86584,BRASIL,CURITIBA,PR,INCIDENTE GRAVE,-4923361111111,-2540333333333,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86583,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,-43.37,-229875,CONTATO ANORMAL COM A PISTA |
86580,BRASIL,SÃO JOAQUIM DA BARRA,SP,INCIDENTE,-4784222222222,-2059333333333,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86579,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE GRAVE,,,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86578,BRASIL,CAMPINAS,SP,INCIDENTE,-4713444444444,-2300694444444,COLISÃO COM AVE
86577,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,-4325055555555,-22.81,EXCURSÃO DE PISTA
86576,BRASIL,GUARULHOS,SP,INCIDENTE,-4647305555555,-2343555555555,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86575,BRASIL,SÃO PAULO,SP,INCIDENTE,-4665638888888,-2362611111111,FALHA OU MAU FUNCIONAMENTO DE SISTEMA / COMPONENTE
86574,BRASIL,MARABÁ,PA,INCIDENTE,-4913805555555,-5368055555555,FALHA OU MAU FUNCIONAMENTO DO MOTOR
86573,BRASIL,SALVADOR,BA,INCIDENTE,-383225,-1290861111111,FALHA OU MAU FUNCIONAMENTO DO MOTOR
86572,BRASIL,BARREIRAS,BA,ACIDENTE,-4615527777777,-1187694444444,FALHA OU MAU FUNCIONAMENTO DO MOTOR
86571,BRASIL,FORTALEZA,CE,INCIDENTE,-3853222222222,-3775833333333,AERÓDROMO
86570,BRASIL,RIO DE JANEIRO,RJ,INCIDENTE,-4325055555555,-22.81,FALHA OU MAU FUNCIONAMENTO DO MOTOR
86569,BRASIL,GUARULHOS,SP,INCIDENTE,-4647305555555,-2343555555555,COLISÃO COM AVE
86568,BRASIL,RECIFE,PE,INCIDENTE,-3492277777777,-8126388888888,CONTATO ANORMAL COM A PISTA |
